chorus_path,title,artist,rank,year,popularity,file_path,chroma_mean_1,chroma_mean_2,chroma_mean_3,tempo,spectral_centroid,spectral_bandwidth,spectral_rolloff,tonal_centroid_1,tonal_centroid_2,tonal_centroid_3,tonal_centroid_4,tonal_centroid_5,tonal_centroid_6,zero_crossing_rate,tuning
choruss\What's Next_chorus.wav,What's Next,Drake,68,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\What's Next.mp3,0.673728883266449,0.6438509225845337,0.6053440570831299,129.19921875,2687.4956231296615,2972.958423600074,6241.212260243325,-0.023835154362729302,0.07270740851447413,-0.062469656749314595,0.14568181931770632,0.03469660581176953,0.056515176559585094,0.06290362567724458,0.040000000000000036
choruss\Famous Friends_chorus.wav,Famous Friends,Chris Young + Kane Brown,69,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Famous Friends.mp3,0.36969703435897827,0.5928794145584106,0.32152238488197327,103.359375,2485.9155470924425,2567.682691029524,5303.801261972717,-0.09932927803193829,-0.08837192465349829,-0.062453528681637796,-0.05224919104919853,0.02161759699240022,0.0038886397728126014,0.10978013738390092,0.050000000000000044
choruss\Lil Bit_chorus.wav,Lil Bit,Nelly & Florida Georgia Line,70,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Lil Bit.mp3,0.605218768119812,0.5168660283088684,0.45802098512649536,95.703125,2829.803002058217,2860.2477341798426,6277.512040743518,-0.019324197442197603,-0.008787898112241135,0.04811506335776325,0.034762592627248415,0.02656879149259734,0.006431849257827423,0.12542781298374614,0.16000000000000003
,Thot Shit,Megan Thee Stallion,71,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Thot Shit.mp3,,,,,,,,,,,,,,,
choruss\Late At Night_chorus.wav,Late At Night,Roddy Ricch,72,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Late At Night.mp3,0.2399754524230957,0.29284796118736267,0.2073415070772171,172.265625,1723.150319145401,2118.1974124349035,3348.029754922117,-0.043175095711559766,-0.2006508511631394,-0.10103443367392377,0.07236816702070299,0.02324174840570728,0.0011459512037049074,0.07351278299148607,0.0
choruss\Kings & Queens_chorus.wav,Kings & Queens,Ava Max,73,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Kings & Queens.mp3,0.3138251304626465,0.44104546308517456,0.260078489780426,129.19921875,2550.12663995695,2723.3901813704156,5347.334332067531,-0.01098844873875825,-0.14844908132315918,-0.08435003297841792,0.03860177521971532,0.021431519425871973,0.0038678708104935974,0.11230393164667182,0.010000000000000009
choruss\Anyone_chorus.wav,Anyone,Justin Bieber,74,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Anyone.mp3,0.29545438289642334,0.45143353939056396,0.5994800925254822,117.45383522727273,2179.8048280012276,2565.8718194896487,4985.903184258901,0.0827672938020069,-0.05732025301344811,-0.01767551364382957,-0.04497940153540988,-0.0019379333996185264,0.019326669224552357,0.08561021550890092,0.040000000000000036
choruss\Track Star_chorus.wav,Track Star,Mooski,75,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Track Star.mp3,0.30179160833358765,0.30772510170936584,0.46793749928474426,103.359375,2816.258594936798,2640.6269485683342,5875.681137226684,0.021231976253916342,0.11363275818565403,0.03088998558985789,-0.03671242509775449,-0.007296545588384341,-0.019444815121048925,0.11679370041602168,0.0
,Cry Baby,Megan Thee Stallion Featuring DaBaby,77,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Cry Baby.mp3,,,,,,,,,,,,,,,
choruss\All I Want For Christmas Is You_chorus.wav,All I Want For Christmas Is You,Mariah Carey,78,2021,Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\All I Want For Christmas Is You.mp3,0.30752190947532654,0.2433905154466629,0.4150829613208771,75.99954044117646,3064.5967306705465,2940.5275271402584,6824.275401206946,0.040223251767595586,0.01565789197081469,0.1272030225335024,0.004243338238389862,0.012143487214890702,0.005391075778983322,0.15324019204721362,0.020000000000000018
choruss\No More Parties_chorus.wav,No More Parties,Coi Leray Featuring Lil Durk,79,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\No More Parties.mp3,0.3739433288574219,0.3741453289985657,0.398164302110672,103.359375,2360.325270208757,1927.0879408343258,4070.9920499346945,-0.005037788019288895,-0.18268408208133968,-0.02301818218756956,0.056948222919877285,0.017824071801512194,-0.039084291348346296,0.11130091428018576,-0.04999999999999999
choruss\What's Your Country Song_chorus.wav,What's Your Country Song,Thomas Rhett,80,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\What's Your Country Song.mp3,0.6363277435302734,0.4164083003997803,0.4283525347709656,172.265625,2864.06124567599,2830.5689456617774,6343.628307614164,-0.0063725721816755366,0.13141924876122016,-0.02248049489923161,-0.050888463096468765,0.006487850171700805,-0.0037016956519115205,0.11724570070626934,-0.010000000000000009
choruss\One Too Many_chorus.wav,One Too Many,Keith Urban Duet With P!nk,81,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\One Too Many.mp3,0.365670382976532,0.40563809871673584,0.313631534576416,83.35433467741936,2503.764734774486,2652.549350146934,5347.617663687597,0.040535547673082484,-0.10144840747876169,-0.020219783483206424,0.08167537499576666,0.016628422022597303,-0.016378444427733882,0.1076886912248452,0.010000000000000009
choruss\Arcade_chorus.wav,Arcade,Duncan Laurence,82,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Arcade.mp3,0.3670109510421753,0.20495544373989105,0.2688405513763428,71.77734375,1802.7340495293097,2196.1055974849305,3946.8261340823337,0.09358269500193664,0.10324379636556892,-0.06417862370310418,0.06997883224127381,-0.008842632723748791,0.00718090246105716,0.07034878095975232,-0.020000000000000018
choruss\Yonaguni_chorus.wav,Yonaguni,Bad Bunny,83,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Yonaguni.mp3,0.43395569920539856,0.529481828212738,0.3532401919364929,123.046875,2266.5013976353134,2598.284453201699,5174.468710695627,-0.04743609675768947,-0.026460931105404935,-0.002480431715742159,-0.013583185425138289,0.00799160575869626,0.011541123017012832,0.07766997629643962,-0.010000000000000009
choruss\Good Time_chorus.wav,Good Time,Niko Moon,84,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Good Time.mp3,0.4634226858615875,0.3517044186592102,0.456906259059906,129.19921875,2932.894845227055,2853.9534974883177,6432.461103787732,-0.03685100700381455,0.06509306071753339,0.024128926791042594,0.00843111284930586,0.00028679124074252905,0.0021293243355819287,0.12356765794311146,0.030000000000000027
choruss\If I Didn't Love You_chorus.wav,If I Didn't Love You,Jason Aldean & Carrie Underwood,85,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\If I Didn't Love You.mp3,0.41281193494796753,0.5346902012825012,0.3345867097377777,92.28515625,2579.636200038241,2583.9373610284356,5368.734202665441,-0.1197376591919369,-0.05705192754404882,-0.06520455572235202,0.0003264698894810654,0.010864869419965803,-0.0051188122202863815,0.12191007159442724,0.030000000000000027
choruss\Knife Talk_chorus.wav,Knife Talk,Drake Featuring 21 Savage & Project Pat,86,2021,Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Knife Talk.mp3,0.6159272193908691,0.6058397889137268,0.5728664994239807,143.5546875,1718.499240407323,2393.383468551692,3977.5592815765285,-0.09907834969170085,0.07557264511886345,-0.15194368828376414,-0.05607509029158459,0.006168121100019037,-0.0016768181483165672,0.030370942579334367,-0.04999999999999999
choruss\pov_chorus.wav,pov,Ariana Grande,87,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\pov.mp3,0.24359829723834991,0.20026083290576935,0.28720760345458984,129.19921875,2580.0513785649746,2923.863401615512,6074.679933908185,-0.13244403183354797,0.10670270802929521,0.09551314068467943,0.04295299915256568,-0.003408356441389471,0.027550370880437308,0.0820992767995356,-0.010000000000000009
choruss\Just The Way_chorus.wav,Just The Way,Parmalee x Blanco Brown,88,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Just The Way.mp3,0.5321692824363708,0.32869669795036316,0.2744996249675751,107.666015625,2571.644500944459,2730.786962873952,5851.497950125774,-0.0058715276584114,0.13376102157672443,-0.09035485108662723,-0.07095012662718977,-0.016907455686445923,-0.026255285891418734,0.08883846507352941,0.48
choruss\Take My Breath_chorus.wav,Take My Breath,The Weeknd,89,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Take My Breath.mp3,0.5548713803291321,0.3540098965167999,0.3628784418106079,123.046875,2403.4086143790055,2626.032855605384,5250.068253555534,-0.016156760904291686,0.045273593559188245,0.049692463684803595,-0.006137877666671564,-0.0010088970316082693,-0.00839673363150958,0.08763363486842106,0.0
choruss\We're Good_chorus.wav,We're Good,Dua Lipa,90,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\We're Good.mp3,0.4752750098705292,0.5113860964775085,0.308492511510849,135.99917763157896,3099.3858269792076,3016.173904542327,7080.957182420666,-0.030699167634112193,-0.23829003217927244,0.005911630484629707,-0.06686653583036666,-0.011770476571804678,-0.01888267728629823,0.126033251499613,-0.020000000000000018
choruss\Hell Of A View_chorus.wav,Hell Of A View,Eric Church,91,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Hell Of A View.mp3,0.5784463882446289,0.37342172861099243,0.42875197529792786,99.38401442307692,2301.611303303548,2364.6187754483803,4688.471649453367,0.019292607306306803,0.15122137563292726,-0.06526383864275295,0.0077468159957422515,-0.0010249759831292777,-0.002603470210141589,0.11132207817337461,0.030000000000000027
choruss\Rockin' Around The Christmas Tree_chorus.wav,Rockin' Around The Christmas Tree,Brenda Lee,92,2021,Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Rockin' Around The Christmas Tree.mp3,0.3452373147010803,0.2752784788608551,0.2773919701576233,69.83741554054055,2370.7980900805596,2295.6637377927327,4557.305775928792,-0.06713700187996205,0.06872660107499401,0.005414343790810933,0.08501048154707937,-0.003559592791859569,-0.007731341223099774,0.1247755115615325,-0.04999999999999999
choruss\Put Your Records On_chorus.wav,Put Your Records On,Ritt Momney,93,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Put Your Records On.mp3,0.3758047819137573,0.44479823112487793,0.31112632155418396,95.703125,2326.9839760194513,2518.9839335273737,4876.853843665344,0.037163753458511965,-0.08484728064757817,-0.07676420880671955,0.007771158821580366,0.017061738401238237,0.02387706568427157,0.10255266785990712,0.020000000000000018
choruss\Happier Than Ever_chorus.wav,Happier Than Ever,Billie Eilish,94,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Happier Than Ever.mp3,0.32823240756988525,0.14444592595100403,0.21541470289230347,172.265625,830.8885691048381,1223.8593727675316,1219.0759617477747,0.1568838753390599,-0.018466355047470854,0.16720321189306458,0.1659961057136311,-0.03700175255031095,-0.02592477709506916,0.03882289449496904,0.050000000000000044
choruss\Single Saturday Night_chorus.wav,Single Saturday Night,Cole Swindell,95,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Single Saturday Night.mp3,0.36412736773490906,0.3596731722354889,0.5249584913253784,161.4990234375,2618.293257570452,2801.3529272635683,5854.597931380611,0.09836796080432901,0.03766317757399236,-0.0051362786222911155,-0.011320135360094043,0.00040239930755047094,0.01013174438459847,0.10212561072948917,0.0
choruss\Things A Man Oughta Know_chorus.wav,Things A Man Oughta Know,Lainey Wilson,96,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Things A Man Oughta Know.mp3,0.23120751976966858,0.19827517867088318,0.33134549856185913,135.99917763157896,2197.492166705746,2520.73837623616,4868.803892342299,-0.11116540970722034,0.128127404269868,0.044572708107553725,-0.04315215063457288,0.00867792632813082,0.006481315725088109,0.08580069054760062,0.050000000000000044
choruss\Throat Baby (Go Baby)_chorus.wav,Throat Baby (Go Baby),BRS Kash,97,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Throat Baby (Go Baby).mp3,0.6756927967071533,0.5587554574012756,0.5288507342338562,129.19921875,2633.1590990615414,2860.615006475555,5802.464913288506,0.09266537283084934,0.028332600641888316,-0.0479294856153895,0.11947904481197852,0.025221651938272388,0.00394644183013015,0.05396490421826625,0.010000000000000009
,Tombstone,Rod Wave,98,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Tombstone.mp3,,,,,,,,,,,,,,,
choruss\Drinkin' Beer. Talkin' God. Amen._chorus.wav,Drinkin' Beer. Talkin' God. Amen.,Chase Rice Featuring Florida Georgia Line,99,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Drinkin' Beer. Talkin' God. Amen..mp3,0.3261542320251465,0.4234638512134552,0.2787021994590759,99.38401442307692,2422.9200711702942,2577.042677846205,5310.434555195434,0.16444691930635735,-0.09776361594913735,-0.07457946416209779,0.0058097232352278295,-0.0007089550604681596,0.023990064708014305,0.1055367767995356,0.030000000000000027
choruss\Todo de Ti_chorus.wav,Todo de Ti,Rauw Alejandro,100,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Todo de Ti.mp3,0.360985666513443,0.3707048296928406,0.3802236020565033,129.19921875,1783.7409393430792,2260.594449116383,3660.77786377709,-0.11159602328768756,-0.03367523864550984,0.00796785192627534,-0.08716671302591722,0.017155604120410707,-0.011184249616057854,0.0630903214493034,0.010000000000000009
choruss\Heat Waves_chorus.wav,Heat Waves,Glass Animals,1,2022,Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Heat Waves.mp3,0.5491008758544922,0.5635027885437012,0.49806663393974304,80.74951171875,1550.693995895317,2126.8828618967336,3557.928485693208,-0.0381184173496066,-0.2207770924245994,-0.02166305966358171,0.019765976804882016,-0.0022474660000745862,-0.034842163860659525,0.043128235052244585,0.020000000000000018
choruss\As It Was_chorus.wav,As It Was,Harry Styles,2,2022,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\As It Was.mp3,0.3032025098800659,0.40301084518432617,0.3198125660419464,172.265625,1847.6633568972634,2340.9632885313476,3949.8594490736264,0.11149577880090372,-0.0750974431501406,-0.028681894870988683,-0.03852355827061351,-0.0011349852414183753,0.0018696958882498129,0.0645952254256966,0.040000000000000036
choruss\Stay_chorus.wav,Stay,The Kid LAROI & Justin Bieber,3,2022,Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Stay.mp3,0.4060378968715668,0.4357740581035614,0.29707056283950806,172.265625,2471.249725275811,2726.0681310427226,5596.399492671246,-0.09508370860398331,-0.011649631271638247,-0.049842423527291624,-0.006369279417852851,-0.0069602871955814355,-0.010389724490088544,0.08832448481037151,0.020000000000000018
choruss\Easy On Me_chorus.wav,Easy On Me,Adele,4,2022,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Easy On Me.mp3,0.5171449780464172,0.25502854585647583,0.21784791350364685,143.5546875,2090.6684441487396,2508.218873838699,4775.721121867744,-0.0055893490965659145,0.21269490837643695,-0.06963425302076483,-0.0017644263697281703,0.006124625292849783,0.007211412089781798,0.07334876281927244,0.010000000000000009
choruss\Shivers_chorus.wav,Shivers,Ed Sheeran,5,2022,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Shivers.mp3,0.3139704465866089,0.40430980920791626,0.48365581035614014,143.5546875,3623.658080878994,3039.4194663404696,7404.55522566757,0.12751546017618415,-0.028838008879662116,0.0036864164573692034,-0.03895400673001134,-0.00021129435999066144,-0.003370996594541411,0.18821276968846748,0.040000000000000036
choruss\First Class_chorus.wav,First Class,Jack Harlow,6,2022,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\First Class.mp3,0.39199298620224,0.4820864200592041,0.33841755986213684,129.19921875,2242.6491062631453,2569.2881404769128,5074.319316285313,-0.028940859946575772,-0.04430311801537588,0.007329896853619157,0.007507029972716298,4.519532828643994e-05,-0.0038636240303723617,0.09435695022252322,0.010000000000000009
choruss\Big Energy_chorus.wav,Big Energy,Latto,7,2022,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Big Energy.mp3,0.4940814673900604,0.4340938329696655,0.5034199953079224,107.666015625,2909.7123575689643,2666.01985735913,5956.463982077206,0.009018634518481044,0.00020578740121679235,0.028723162779116886,-0.0035474457873191888,0.007671904420252098,-0.006442438880264134,0.13761972716718265,-0.010000000000000009
choruss\Ghost_chorus.wav,Ghost,Justin Bieber,8,2022,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Ghost.mp3,0.20098938047885895,0.31974169611930847,0.45288366079330444,103.359375,2226.8616095444618,2529.5448762791852,4950.986728727264,0.2187977065626748,-0.0632353168655196,-0.040033179923500334,-0.1259512075413337,-0.032047607896413664,0.024774374289296873,0.08812267197174922,0.040000000000000036
choruss\Super Gremlin_chorus.wav,Super Gremlin,Kodak Black,9,2022,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Super Gremlin.mp3,0.6080334782600403,0.5581353902816772,0.5776041150093079,143.5546875,3186.5750813991353,3134.8929580007293,6767.859075682082,0.11066299095526715,0.039484131436725675,-0.07593816308226885,0.24881565472869394,0.0619273454492859,-0.011699368883390645,0.06478418875773993,0.06000000000000005
choruss\Cold Heart (PNAU Remix)_chorus.wav,Cold Heart (PNAU Remix),Elton John & Dua Lipa,10,2022,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Cold Heart (PNAU Remix).mp3,0.5690022706985474,0.5494252443313599,0.36404329538345337,117.45383522727273,2246.050126168608,2712.1499976415917,5083.785925708688,-0.05075043307796241,0.0005524014285082466,-0.022815834903865236,0.03293406004057249,0.006881060834710465,0.0030651595890407255,0.07216660821400929,-0.03999999999999998
choruss\Wait For U_chorus.wav,Wait For U,Future Featuring Drake & Tems,11,2022,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Wait For U.mp3,0.5127822160720825,0.42955419421195984,0.34139159321784973,112.34714673913044,2224.551916125179,2598.759731037853,5034.686222607876,-0.07315442950496512,-0.07080499002031654,-0.06423281205114574,-0.07045339896190883,0.00933019294544219,0.02090733998380146,0.08277425382159442,-0.14999999999999997
choruss\About Damn Time_chorus.wav,About Damn Time,Lizzo,12,2022,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\About Damn Time.mp3,0.42980659008026123,0.5114783048629761,0.32647860050201416,107.666015625,2469.711859633193,2603.7604825555322,5390.334072053986,-0.05710858452201882,-0.029127188239416044,0.0010718364735639357,-0.02008604205533584,-0.0020847409769963418,-0.009026908123975242,0.10261313612616099,0.0
choruss\Bad Habits_chorus.wav,Bad Habits,Ed Sheeran,13,2022,Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Bad Habits.mp3,0.3424556851387024,0.4347855746746063,0.513333797454834,123.046875,2664.123480964346,2730.161251515455,5837.248036293054,0.02418148124127499,-0.034607025542206925,0.019556847426912893,-0.03075219097117662,0.003989766410462522,-0.006785028585991044,0.10086938249806501,0.030000000000000027
choruss\Thats What I Want_chorus.wav,Thats What I Want,Lil Nas X,14,2022,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Thats What I Want.mp3,0.36376532912254333,0.3341785967350006,0.3331272602081299,172.265625,2659.107872482477,2735.722853103231,5854.331266326432,0.012555390334990835,-0.04901208616101097,-0.030557440207470234,0.05339589913666831,0.005890447829648282,0.008520674278336882,0.11483830785603716,0.040000000000000036
choruss\Enemy_chorus.wav,Enemy,Imagine Dragons X JID,15,2022,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Enemy.mp3,0.3073122799396515,0.41323745250701904,0.4145759046077728,78.30255681818181,2559.3417527031224,2552.2398979466852,5335.667735947175,0.018709289893754887,-0.032888226283299765,0.013514263477556562,-0.06606441379406597,0.005317675198904119,-0.007991940791188062,0.1108141447368421,-0.13
choruss\Industry Baby_chorus.wav,Industry Baby,Lil Nas X & Jack Harlow,16,2022,Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Industry Baby.mp3,0.4656200706958771,0.45779457688331604,0.3720962703227997,151.99908088235293,3106.144067123086,3019.9494465002435,6925.3247901751165,-0.12818694415194637,0.007197079184579832,0.056081966096217586,-0.032022944076315916,0.0010468182535723276,0.01796934436307508,0.12174302800890092,0.010000000000000009
choruss\abcdefu_chorus.wav,abcdefu,GAYLE,17,2022,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\abcdefu.mp3,0.3610134422779083,0.41827601194381714,0.3578243553638458,123.046875,2800.6964079775744,2796.9547529130023,6057.663370138352,-0.018940173368584338,-0.08679140756968151,-0.019767636600478866,0.12891154346739592,0.010310959839923056,-0.022895156177360515,0.11983071908862229,0.06000000000000005
choruss\Need To Know_chorus.wav,Need To Know,Doja Cat,18,2022,Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Need To Know.mp3,0.2640922963619232,0.3709496557712555,0.25398749113082886,129.19921875,3531.9866973410603,3085.536212377833,7453.721595031927,-0.16324425586539396,-0.05461803690414462,-0.014296810821725629,-0.08009196194926832,0.015327637862490343,0.024256413439202283,0.15130671923374614,-0.020000000000000018
choruss\Wasted On You_chorus.wav,Wasted On You,Morgan Wallen,19,2022,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Wasted On You.mp3,0.2378070056438446,0.3367503583431244,0.45159024000167847,99.38401442307692,1987.0033852637482,2393.0637245996554,4240.041027718653,0.18402942299124125,-0.013663393007192833,0.016305975092649548,-0.10496333365591053,-0.019315230634610922,-0.009254192844777099,0.07614693184017028,0.010000000000000009
choruss\Me Porto Bonito_chorus.wav,Me Porto Bonito,Bad Bunny & Chencho Corleone,20,2022,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Me Porto Bonito.mp3,0.42061281204223633,0.513968288898468,0.4157726764678955,184.5703125,2384.805323721086,2593.5755261818213,5293.367991727941,0.02797949762471033,-0.06469704768969939,-0.0965213374531727,0.062015798502246394,0.02972104974971762,0.004975751582273671,0.06999277404218267,0.06000000000000005
choruss\Woman_chorus.wav,Woman,Doja Cat,21,2022,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Woman.mp3,0.3552362322807312,0.3212495446205139,0.4622228741645813,107.666015625,2621.226524444475,2921.215575821503,6098.9464538385255,0.012273217489726537,0.06598613220245815,0.005254775248236723,0.0068722148151952765,-0.002095677880188469,-0.0065505680903480195,0.09698807565789473,0.020000000000000018
choruss\Titi Me Pregunto_chorus.wav,Titi Me Pregunto,Bad Bunny,22,2022,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Titi Me Pregunto.mp3,0.6197911500930786,0.47509872913360596,0.3644849956035614,103.359375,2466.067857144245,2844.4902446051815,5820.0481402984715,-0.13550428407453527,0.04272446277997852,-0.14000748788675593,0.036965091009234466,-0.008777584726294398,-0.028238190346124962,0.06416514488196594,0.0
